provider,consumer
http://inaturalist.org/observations/129574,http://eol.org/pages/581307/data#data_point_18475256
http://inaturalist.org/observations/364127,http://eol.org/pages/581307/data#data_point_18812529
http://inaturalist.org/observations/126965,http://eol.org/pages/581307/data#data_point_17052328
http://inaturalist.org/observations/256890,http://eol.org/pages/581307/data#data_point_18930395
http://inaturalist.org/observations/124873,http://eol.org/pages/581307/data#data_point_16592792
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/4051059/data#data_point_18367036
http://inaturalist.org/observations/124531,http://eol.org/pages/4051059/data#data_point_18812533
http://inaturalist.org/observations/273313,http://eol.org/pages/4051059/data#data_point_18101058
http://inaturalist.org/observations/754181,http://eol.org/pages/4051059/data#data_point_18812538
http://inaturalist.org/observations/364127,http://eol.org/pages/4051059/data#data_point_18812529
http://inaturalist.org/observations/241656,http://eol.org/pages/4051059/data#data_point_18812528
http://inaturalist.org/observations/776327,http://eol.org/pages/4051059/data#data_point_18794373
,http://eol.org/pages/4436/data#data_point_18475523
http://bioinfo.org.uk,http://eol.org/pages/4436/data#data_point_18475539
http://inaturalist.org/observations/128970,http://eol.org/pages/4436/data#data_point_16867952
http://inaturalist.org/observations/224112,http://eol.org/pages/4436/data#data_point_17917381
http://inaturalist.org/observations/317299,http://eol.org/pages/4436/data#data_point_18475527
http://inaturalist.org/observations/362060,http://eol.org/pages/4436/data#data_point_18161594
http://inaturalist.org/observations/317301,http://eol.org/pages/4436/data#data_point_18475546
http://inaturalist.org/observations/129006,http://eol.org/pages/4436/data#data_point_18374558
http://inaturalist.org/observations/755055,http://eol.org/pages/4436/data#data_point_18475580
http://inaturalist.org/observations/745259,http://eol.org/pages/4436/data#data_point_17174046
http://inaturalist.org/observations/363957,http://eol.org/pages/4436/data#data_point_17897833
http://inaturalist.org/observations/316199,http://eol.org/pages/4436/data#data_point_17578621
,http://eol.org/pages/4436/data#data_point_17255459
http://inaturalist.org/observations/223682,http://eol.org/pages/406153/data#data_point_17897837
http://inaturalist.org/observations/376501,http://eol.org/pages/406153/data#data_point_17897846
http://inaturalist.org/observations/363957,http://eol.org/pages/406153/data#data_point_17238489
http://inaturalist.org/observations/1103285,http://eol.org/pages/406153/data#data_point_17897844
,http://eol.org/pages/406153/data#data_point_17897850
http://inaturalist.org/observations/49449,http://eol.org/pages/1109879/data#data_point_16734959
http://inaturalist.org/observations/95794,http://eol.org/pages/1109879/data#data_point_16734951
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/187316/data#data_point_18334501
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/703645/data#data_point_17243207
http://inaturalist.org/observations/368787,http://eol.org/pages/703645/data#data_point_17243175
http://inaturalist.org/observations/417806,http://eol.org/pages/703645/data#data_point_17243193
http://inaturalist.org/observations/416448,http://eol.org/pages/703645/data#data_point_17243186
http://inaturalist.org/observations/816854,http://eol.org/pages/703645/data#data_point_17243238
,http://eol.org/pages/703645/data#data_point_17243231
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/269331/data#data_point_17281631
http://inaturalist.org/observations/368787,http://eol.org/pages/269331/data#data_point_16524130
http://inaturalist.org/observations/391392,http://eol.org/pages/269331/data#data_point_17281669
http://inaturalist.org/observations/462400,http://eol.org/pages/269331/data#data_point_16835305
http://inaturalist.org/observations/879286,http://eol.org/pages/269331/data#data_point_17281652
http://inaturalist.org/observations/1046343,http://eol.org/pages/269331/data#data_point_17281654
http://inaturalist.org/observations/1067955,http://eol.org/pages/269331/data#data_point_17281641
http://inaturalist.org/observations/1157244,http://eol.org/pages/269331/data#data_point_16848576
,http://eol.org/pages/7511/data#data_point_16804519
,http://eol.org/pages/7511/data#data_point_16492295
http://biodiversity.org.au/afd/taxa/0024dce3-a15b-4eb4-9dcd-988f881a7c30,http://eol.org/pages/7511/data#data_point_16804552
http://biodiversity.org.au/afd/taxa/fa4abe0d-4c1c-4bc0-a475-909d4178c6f6,http://eol.org/pages/7511/data#data_point_16804554
http://bioinfo.org.uk,http://eol.org/pages/7511/data#data_point_16804618
,http://eol.org/pages/7511/data#data_point_16804440
http://dx.doi.org/10.2307/1930270,http://eol.org/pages/7511/data#data_point_16804115
http://dx.doi.org/10.2307/1930270,http://eol.org/pages/7511/data#data_point_16804331
http://dx.doi.org/10.2307/1935707,http://eol.org/pages/7511/data#data_point_16804598
http://inaturalist.org/observations/467904,http://eol.org/pages/7511/data#data_point_16804605
http://inaturalist.org/observations/1149259,http://eol.org/pages/7511/data#data_point_16599300
,http://eol.org/pages/7511/data#data_point_16804616
http://dx.doi.org/10.1890/10-1383.1,http://eol.org/pages/1048731/data#data_point_16547341
,http://eol.org/pages/1048731/data#data_point_17734016
http://inaturalist.org/observations/467904,http://eol.org/pages/1048731/data#data_point_16804589
,http://eol.org/pages/1048731/data#data_point_17734030
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/469342/data#data_point_18555518
http://inaturalist.org/observations/536421,http://eol.org/pages/469342/data#data_point_18555519
http://inaturalist.org/observations/482591,http://eol.org/pages/469342/data#data_point_17052435
http://inaturalist.org/observations/823738,http://eol.org/pages/469342/data#data_point_17836334
http://inaturalist.org/observations/1036430,http://eol.org/pages/469342/data#data_point_17498448
http://inaturalist.org/observations/1036432,http://eol.org/pages/469342/data#data_point_18348978
http://inaturalist.org/observations/1036435,http://eol.org/pages/469342/data#data_point_18273424
http://inaturalist.org/observations/1036440,http://eol.org/pages/469342/data#data_point_17532395
http://bioinfo.org.uk,http://eol.org/pages/75921/data#data_point_18576389
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/75921/data#data_point_17727514
http://inaturalist.org/observations/642554,http://eol.org/pages/75921/data#data_point_18576375
,http://eol.org/pages/75921/data#data_point_18576351
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/1034914/data#data_point_17153138
http://inaturalist.org/observations/648151,http://eol.org/pages/1034914/data#data_point_17268320
,http://eol.org/pages/1034914/data#data_point_18447503
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/2682668/data#data_point_16807376
http://inaturalist.org/observations/648151,http://eol.org/pages/2682668/data#data_point_18391540
http://inaturalist.org/observations/698952,http://eol.org/pages/2682668/data#data_point_18391531
http://inaturalist.org/observations/129010,http://eol.org/pages/2682668/data#data_point_17617237
http://inaturalist.org/observations/275278,http://eol.org/pages/2682668/data#data_point_18218734
http://inaturalist.org/observations/1030866,http://eol.org/pages/2682668/data#data_point_17617235
,http://eol.org/pages/2682668/data#data_point_17149184
http://dx.doi.org/10.1093/sysbio/sys068,http://eol.org/pages/594632/data#data_point_16843361
http://biodiversity.org.au/afd/taxa/073d06e5-681c-4507-8556-69c92b027117,http://eol.org/pages/594632/data#data_point_17303430
http://biodiversity.org.au/afd/taxa/31bc56b8-e4fd-4284-b33c-dc79d92c6433,http://eol.org/pages/594632/data#data_point_17303454
http://biodiversity.org.au/afd/taxa/2553392b-b480-4d7d-a22c-376a8b204855,http://eol.org/pages/594632/data#data_point_17303406
http://biodiversity.org.au/afd/taxa/fd082ed6-ec00-4392-b93e-13a0263b56e5,http://eol.org/pages/594632/data#data_point_17303411
http://biodiversity.org.au/afd/taxa/c720da10-ddd4-46f7-8a33-c3ab00e5137b,http://eol.org/pages/594632/data#data_point_17303427
http://biodiversity.org.au/afd/taxa/5e00a075-7acc-49fc-8619-4e54981310e2,http://eol.org/pages/594632/data#data_point_17303443
http://biodiversity.org.au/afd/taxa/cc364fba-f7be-45f6-afad-bec95744e680,http://eol.org/pages/594632/data#data_point_17303442
http://biodiversity.org.au/afd/taxa/87b586c7-0699-4ed6-b4fa-994c2d8d8d97,http://eol.org/pages/594632/data#data_point_17303441
http://biodiversity.org.au/afd/taxa/9cb0a177-85ac-4667-8a95-02f22b1345b4,http://eol.org/pages/594632/data#data_point_16908871
http://biodiversity.org.au/afd/taxa/f6490fce-3b1f-4817-b64f-733cccb6881e,http://eol.org/pages/594632/data#data_point_17303463
http://biodiversity.org.au/afd/taxa/57c43ff5-5ac5-449b-baf6-428f256bb262,http://eol.org/pages/594632/data#data_point_17303402
http://biodiversity.org.au/afd/taxa/9cc0863f-10fa-0b3b-e044-00144f3b4a43,http://eol.org/pages/594632/data#data_point_17303401
http://biodiversity.org.au/afd/taxa/058678da-eded-4765-bd36-fdbe5a46752d,http://eol.org/pages/594632/data#data_point_17303429
http://bioinfo.org.uk,http://eol.org/pages/594632/data#data_point_17303467
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/594632/data#data_point_17303423
http://inaturalist.org/observations/109480,http://eol.org/pages/594632/data#data_point_17150331
http://inaturalist.org/observations/920172,http://eol.org/pages/594632/data#data_point_17303432
http://inaturalist.org/observations/998628,http://eol.org/pages/594632/data#data_point_17303479
http://inaturalist.org/observations/998627,http://eol.org/pages/594632/data#data_point_17303478
,http://eol.org/pages/594632/data#data_point_17303470
http://biodiversity.org.au/afd/taxa/a70d1d98-bf0c-4b21-92f5-2e86fdfdd831,http://eol.org/pages/922253/data#data_point_16817429
http://biodiversity.org.au/afd/taxa/9a355f76-6911-4363-bf83-2f3c20b80344,http://eol.org/pages/922253/data#data_point_16817435
http://biodiversity.org.au/afd/taxa/6336b2f3-ca0e-435a-967b-56e159013e46,http://eol.org/pages/922253/data#data_point_16817440
http://biodiversity.org.au/afd/taxa/382da023-6732-41a8-bba4-271fc1d4d948,http://eol.org/pages/922253/data#data_point_16817431
http://biodiversity.org.au/afd/taxa/70488ed9-f086-481b-bc29-7a54e7f70938,http://eol.org/pages/922253/data#data_point_16817427
http://bioinfo.org.uk,http://eol.org/pages/922253/data#data_point_16817454
,http://eol.org/pages/922253/data#data_point_16817447
http://inaturalist.org/observations/109480,http://eol.org/pages/922253/data#data_point_16817398
http://inaturalist.org/observations/207053,http://eol.org/pages/922253/data#data_point_16707582
http://inaturalist.org/observations/504345,http://eol.org/pages/922253/data#data_point_16817373
http://inaturalist.org/observations/977022,http://eol.org/pages/922253/data#data_point_16817449
http://inaturalist.org/observations/978524,http://eol.org/pages/922253/data#data_point_16817347
http://inaturalist.org/observations/992474,http://eol.org/pages/922253/data#data_point_16817381
http://inaturalist.org/observations/992479,http://eol.org/pages/922253/data#data_point_16817340
http://inaturalist.org/observations/994356,http://eol.org/pages/922253/data#data_point_16817316
http://inaturalist.org/observations/1061985,http://eol.org/pages/922253/data#data_point_16817351
,http://eol.org/pages/922253/data#data_point_16817461
http://inaturalist.org/observations/738882,http://eol.org/pages/469341/data#data_point_17309267
http://inaturalist.org/observations/189737,http://eol.org/pages/469341/data#data_point_18291118
http://inaturalist.org/observations/459333,http://eol.org/pages/469341/data#data_point_18374300
http://inaturalist.org/observations/421703,http://eol.org/pages/469341/data#data_point_18374312
http://inaturalist.org/observations/38135,http://eol.org/pages/469341/data#data_point_18374299
http://inaturalist.org/observations/189734,http://eol.org/pages/469341/data#data_point_17944211
http://inaturalist.org/observations/189732,http://eol.org/pages/469341/data#data_point_18215577
http://inaturalist.org/observations/189735,http://eol.org/pages/469341/data#data_point_18297628
http://inaturalist.org/observations/189738,http://eol.org/pages/469341/data#data_point_17711903
http://inaturalist.org/observations/843352,http://eol.org/pages/469341/data#data_point_18374352
http://inaturalist.org/observations/843354,http://eol.org/pages/469341/data#data_point_17933473
http://inaturalist.org/observations/843355,http://eol.org/pages/469341/data#data_point_17727481
